,Almonds; with shell,Anise; badian; fennel; coriander,Apples,Apricots,Artichokes,Asparagus,Avocados,Bananas,Barley,Beans; dry,Beans; green,Berries nes,Blueberries,Brazil nuts; with shell,Broad beans; horse beans; dry,"Butter, Cream & Ghee",Cabbages and other brassicas,Carrots and turnips,Cashew nuts; with shell,Cassava,Cauliflowers and broccoli,Cheese,Cherries,Chestnut,Chillies and peppers; green,Cocoa; beans,Coconuts,Coffee; green,Cranberries,Crustaceans,Cucumbers and gherkins,Currants,Dates,Eggplants (aubergines),Eggs; hen; in shell,Eggs; other bird; in shell,Figs,Fish,Fruit; fresh nes,Fruit; tropical fresh nes,Garlic,Ginger,Gooseberries,Grain; mixed,Grapefruit (inc. pomelos),Grapes,Groundnuts; with shell,Hazelnuts; with shell,Kiwi fruit,Leeks; other alliaceous vegetables,Lemons and limes,Lentils,Lettuce and chicory,Maize,Mangoes; mangosteens; guavas,Meat; cattle,Meat; chicken,Meat; duck,Meat; pig,Meat; rabbit,Meat; sheep,Meat; turkey,Melons; other (inc.cantaloupes),Milk; whole fresh cow,Mushrooms and truffles,Nuts nes,Oats,Oil palm fruit,Olives,Onions; dry,Onions; shallots; green,Oranges,Peaches and nectarines,Pears,Peas; green,Pepper (piper spp.),Persimmons,Pineapples,Pistachios,Plums and sloes,Potatoes,Pulses nes,Pumpkins; squash and gourds,Quinoa,Rapeseed,Raspberries,Rice; paddy,Soybeans,Spices nes,Spinach,Strawberries,Sugar beet,Sugar cane,Sunflower seed,Tangerines; mandarins; clementines; satsumas,Tea,Tomatoes,Vegetables; fresh nes,Vegetables; leguminous nes,Walnuts; with shell,Water,Watermelons,Wheat,nan
CHOC CONF-OTHR ASSRTS/LIQUEURS,0.83863065266763,0.0,0.143541453472617,0.0,0.0,0.0,0.0,0.0364064474879129,0.0463876139286598,0.0478972510191415,0.0,0.0075057378401251,0.0027933307061862,0.0,0.0,2.43601251078382,0.0,0.0121806757076232,0.0,0.0127778710459967,0.0,0.0,0.0,0.0,0.0,26.92152718449299,0.0,0.18766942402154,0.0514792690600563,0.0,0.0,0.0345871217210238,0.0,0.0,0.290021372890312,0.0,0.0,0.0,0.312428648544755,0.0,0.0,0.0,0.0,0.190954227545749,0.0227389270629476,0.0142915459377585,0.0022535654378267,1.91905320952113,0.0,0.0,0.1869382552532733,0.0,0.0,0.176283121479494,0.0,0.0010663766939852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8845065726098,0.0,0.0405002314332445,0.002437881351698,2.91623316825326,0.0,0.0,0.0,0.415262311901481,0.690911851346001,0.018683615033977,0.0,0.0,0.0,0.0,0.0295522879145877,0.0,0.0,0.0,0.0,0.0,0.148222222635067,0.212062938625961,0.197510041824054,0.0,0.0,0.0,0.252717132259159,0.0158715667397765,31.6306309284667,0.152936981566311,0.0,0.0,0.0,0.5482442465220033,0.0,0.0284339947111365,0.932804388371127,0.0,0.977705433312349,0.0
CHOC CONF-XMS SLCTN PCK/NVLTS,0.111141620566792,0.0,0.021140146049073,0.0,0.0,0.0,0.0,0.0,0.0113500482934469,0.0475166015051378,0.0,0.144440100601798,0.0,0.0,0.0,0.58979029541123,0.0,0.0056868188714072,0.0,0.006981508120064,0.0,0.165865567125036,0.0,0.0,0.0,24.70092113376907,0.0,0.0103742705384299,0.0,0.0,0.0,0.0359972438266533,0.0,0.0,0.20038975173393,0.0,0.0,0.0443130350152098,0.852218248927593,0.0,0.0,0.0,0.0,0.0845089106576197,0.0335361925750873,0.13444255868889782,1.13344510002634,0.382619201838195,0.0,0.0,0.042803699861087806,0.0,0.0002675336112841,0.0979492604970497,0.0,0.0008110364696692,0.0,0.0,0.0040397580983018,0.0,0.0,0.0,0.0,17.0284160501469,0.0,0.0128913814025493,0.0561401098333136,2.58245919705901,0.0,0.0,0.0,0.0726220869553749,0.0144424870957107,0.0,0.0,0.0,0.0,0.0,0.0002051401069891,0.0,0.0,0.0,0.0,0.0,0.147812437295588,0.0048125444573818,0.949047371351515,0.0,0.0002675336112841,0.0,0.0089776824373492,0.0724650782284064,35.4967023170922,0.0648828916934301,0.0,0.0,0.0,0.1741542471495835,0.0,6.44167714271245e-05,0.537604606852665,0.0,1.1860644451393,0.0
CHOC CONF-TWST WRAP ASSRTMNTS,0.0045061818589266,0.0,0.0104111007817602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044130383631631,0.0,0.0,0.0,1.39791397301922,0.0,0.0,0.0,0.0145116413598638,0.0,0.0056911781867328,0.0,0.0,0.0,12.34863352086488,0.0,0.0044130383631631,0.0,0.0,0.0,0.0059097052152325,0.0,0.0,0.791778121447404,0.0,0.0,0.0,0.662385471575863,0.0,0.0,0.0,0.0,0.327555163678853,0.0,0.0,0.0573713577110718,0.834852905515452,0.0,0.0,0.017471323135551102,0.0,0.0,0.0207663970077978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5459788357508,0.0,0.0143951783742514,0.0,2.23658284702786,0.0,0.0,0.0,0.0088260767263262,0.0044130383631631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042321262240018,0.0200342658331865,0.362521788844424,0.0,0.0,0.0,0.0,0.0,29.158187947567,0.0556897591363963,0.0,0.0,0.0,0.007075528974271701,0.0,0.0,0.165713264164494,0.0,0.385933805211732,0.0
NUTS & NUT MIXTURES,9.22208452574594,0.0,0.0470920309676747,0.0,0.0,0.0,0.0,0.0122540611522477,0.0191894100660725,0.635736915109512,0.0,0.291524171308459,0.0139668257680518,0.0,0.0,0.122253799739134,0.0,0.0001303643883165,14.9062010105974,0.129231467618759,0.0,0.09056786526431632,0.0,0.0,0.0,0.5538613950130544,0.0,0.0002587224356508,0.18559427792284,0.0,0.0,0.0120190353847062,0.0,0.0,0.0071151778913895,0.0,0.0,0.0,0.293292120906143,0.0,0.0,0.0,0.0,0.292288774947602,0.534000482099706,2.56187104669382,21.0596535028297,2.43280490005364,0.0,0.0,0.022415173499026202,0.0974826173942244,0.0259820397432243,1.60071370406262,0.0,0.0012648321169445,0.0,0.0,0.173446152788964,0.0,0.0,0.0,0.0126155101320739,0.745964359948826,0.0081256342054685,5.66822968954018,0.113138387899433,0.188611450509909,0.0018979754767872,0.116994501611258,0.0,0.0301811045071372,0.127040856979467,0.0,0.465454247852144,0.346096687084996,0.0,0.0,8.46086270191943,0.0,0.0,0.0,0.0051945687330671,0.0,4.60168720500404,0.0053227485533202,0.921086008807568,0.0013629614245507,0.248223757328011,0.0,0.0201533766933868,0.0031274479795037,2.09701978309801,2.944023259537656,0.0,0.0,0.061610622444322,0.409390757547804,0.0,3.21616403045367,0.323370176051299,0.0,1.53482599853849,0.0
SOFT DRINKS-COLA BOTTLES,0.0,0.0,0.020965378822557,0.0,0.0,0.0,0.0,0.0,0.0,0.378327989672865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243986658357426,0.0,0.0014053609697208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378327989672865,0.0,0.0119869580013818,0.0,0.0,0.378327989672865,0.0,0.0,0.378327989672865,0.0,0.0,0.0,0.0,0.0,1.13825061334135,0.0026091647753571,0.409684585089034,0.378327989672865,0.0,0.0,0.0,0.0527617495298934,0.0,0.0065100802053314,0.0,0.0,0.0080694223628796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378327989672865,0.0,0.378927327738011,0.0305185162692214,0.0006409839863299,0.0,0.0,0.0,0.0041414223741626,0.0869655965970244,0.0011032993376274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119869580013818,0.0,0.0,0.0015171064506086,0.0,0.0,0.0,13.2518703255858,0.0005636984151143,0.0,0.0,0.0,0.0,0.0,0.0,77.1997143588068,0.0,0.0101200233302691,0.0
SOFT DRINKS-MIXERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOFT DRINKS-CRBNTD FLVRS BTTLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOFT DRINKS-COLA CANNED,0.0,0.0,0.17630919600467,0.0,0.0,0.0,0.0,0.0,0.0,0.391498550785267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331686282250285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391498550785267,0.0,0.0256112571494746,0.0,0.0,0.391498550785267,0.0,0.0,0.391498550785267,0.0227531668382164,0.0,0.0,0.0,0.0,1.1744956523558,0.0,0.0,0.391498550785267,0.0,0.0,0.0,0.0369349246005182,0.0,0.0008447113188687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391498550785267,0.0,0.39207667994268,0.0194801434385215,0.0,0.0,0.0,0.0,0.0026765900324662,0.0003329036289628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0284218988948,0.0008281924055249,0.0,0.0,0.0,0.0006743396954899311,0.0,0.0,75.0412169114379,0.0,4.19341136040653e-05,0.0
SOFT DRINKS-CRBNTD FLVRS CNND,0.0,0.0,2.82324706945536,0.0,0.0,0.0,0.0,0.057263807426032,0.205592267977262,0.0666853888678585,0.0,0.1047535369725654,0.0176219468103148,0.0,0.0,0.140780069879011,0.0,0.248426841468142,0.0,0.001368400216258,0.0,0.0,0.0,0.0,0.0,0.0013420973691626,0.0,0.0,0.0034499021301626,0.0571550347082566,0.011945405055823,0.0701193044648617,0.0,0.0,0.0571550347082566,0.0,0.0,0.0571550347082566,1.58751713381838,0.0,0.0,0.0,0.0,0.2693872610892499,1.36976998624431e-06,0.994209062545134,0.0571550347082566,0.0,0.0164148659360955,0.0,1.3962841260533172,0.0,0.0375716194433459,0.0301483816715165,0.0,0.0,0.0,0.0,0.014329511604413,0.0,0.0,0.0,0.0136698840079156,0.297731380696492,0.0,0.0571550347082566,0.0090162021672913,0.0081752003904485,0.0,0.0,0.0,1.06271033241695,0.230553337794323,0.116076152029683,0.0,0.0069990820287261,0.0,0.0,0.0,0.0,0.0,0.0,0.0036004319660373,0.0,0.0014095217787536,0.107935686259861,0.000576161586294,0.0,0.0017959432474938,0.0,0.0661645185520793,0.838616552023393,12.3612410193715,0.0027606819745936,0.0,0.740297320213782,0.0,0.136557855119753,0.0,0.0,62.3232210750253,0.0,0.048973533347009,0.0
SOFT DRINKS-FRT JCE/DRNKS,0.0068305226436549,0.0,19.0784704152389,0.0,0.0,0.0,0.0,1.49915355440468,0.0003958347624145,0.0094095071228668,0.0,0.0729777915270168,0.109779571346042,0.0,0.0,0.0146704204671542,0.017269881591394,0.817412389015463,0.0037257396238118,0.0,0.0,0.0,0.0,0.0,0.0,0.0043682450320103,0.0,0.0,0.242347831720354,0.0063393028616225,0.132784685266618,0.451187762113758,0.0,0.0,0.0063393028616225,0.0,0.0,0.0063393028616225,7.82958441757645,0.0,0.0,0.0,0.0,0.0339799531448866,0.0,1.6270337906527206,0.0085741413373639,0.0008022845766934,0.096343113955624,0.0,0.7355803356801,0.0,0.0199420019497639,0.009683352482332,0.0,0.0059308054739967,0.0,0.0,0.0,0.0,0.0,0.0,0.10942208614001,0.189331488557369,0.0,0.0094279947965495,0.0027507038375914,0.0306551165922705,0.0,0.0005022220018309,0.0,14.2608358002149,0.728108552768148,0.765146547447348,0.0018338025583942,0.0313200412034844,0.0,0.0,0.0,0.0,0.0,0.0,0.0702776368151652,0.0,2.47135689634234e-06,0.373374811256972,0.0,0.0,0.0714842119244698,0.0,0.677309024498178,0.0114442300302115,4.67146236791871,0.0023925121773296,0.0,0.205886475813326,0.295220618761907,0.41076052404879265,0.0,0.0,36.9309540601282,0.0,0.0113638599754051,0.0
SOFT DRINKS-MLKSHKS (RDY MADE),0.233767160992305,0.0,0.0250133568022205,0.0,0.0,0.0,0.0,0.240350797998197,0.0014081720269255,0.133465894015031,0.0,0.0141727217932875,0.0007961189816888,0.0,0.0,0.492471000557802,0.0,0.0268402178409864,0.0384341845098176,0.0039119274931437,0.0,0.0,0.0,0.0,0.0,1.5472689411537501,0.0,3.3384719611962153,0.0031844759267552,0.0202233400980309,0.0,0.0026134305434048,0.0,0.0,0.0591049243598611,0.0,0.0,0.0202233400980309,0.608915953824047,0.0,0.0,0.0,0.0,0.0827932694275145,0.0102310279879732,0.0322576505587155,0.0721330997362416,0.0151022793906288,0.0,0.0,0.0084037569281876,0.0,0.187870539830121,0.317929370880835,0.0,0.0024266308902318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.008878845069,0.0,0.0217963720903108,0.433358803438654,0.357323019990849,0.0,0.0,0.0,0.0286812805798019,0.0024447094461938,0.0,0.140380850534747,0.0038700460118636,0.0,0.0,0.0,0.0,0.0,0.0,0.000780747658165,0.0,0.496514582666923,0.0062522938404321,0.11834378815072,0.0093585758584942,0.0,0.0,0.185608630867091,0.0614221183403884,7.21727303933089,0.3155796108928,0.0,0.0165776345979852,0.0,0.35342851248380164,0.0,0.0309682731947534,15.984730767616,0.0,0.29021486311512,0.0
SOFT DRINKS-MINERAL WATER,0.0146461103313623,0.0,5.86991027109832,0.0,0.0,0.0,0.0,0.366309037037375,0.0,0.0222988420440297,0.0,0.0709593358137239,0.0187396726648479,0.0,0.0,0.135920767386827,0.0,0.257080454011764,0.0079887874534703,0.0064879373016641,0.0,0.0,0.0,0.0,0.0,0.0038732631099395,0.0,0.0,0.0065242648967287,0.0217475496557624,0.0113987254867658,0.168474651030206,0.0,0.0,0.0384785180790954,0.0,0.0,0.0217475496557624,1.76777907143494,0.0,0.0,0.0,0.0,0.0863299860875269,0.0010981974307351,1.0817516818515651,0.0217475496557624,0.0,0.231921134766916,0.0,4.092955696140493,0.0,0.0032665579008118,0.296691384679555,0.0,0.0,0.0,0.0,0.0010208674320096,0.0,0.0,0.0,0.757247857352459,0.782603532602506,0.0,0.0217475496557624,0.0,0.0255772057484045,0.0,0.0,0.0,1.28932969026798,0.471346027116226,3.98991243612074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012038765016962,0.07124869328579,0.0014858327689738,0.0,0.0,0.0,1.05593685451936,0.489023776137675,2.85503311258457,0.0,0.0,0.0420715739453198,0.0,0.0352202935434922,0.0,0.0,59.3185610591575,0.0,0.0552879563845684,0.0
CHOC CONF-MINI EGGS,0.121053589252407,0.0,0.261274567473166,0.0,0.0,0.0,0.0,0.0,0.0,0.0568158598910251,0.0,0.0,0.0,0.0,0.0,0.966760307975302,0.0,0.0093195331187085,0.0,0.126088991970099,0.0,0.0,0.0,0.0,0.0,17.925611200770334,0.0,0.0,0.0,0.0,0.0,0.0101355742800396,0.0,0.0,1.52005530390531,0.0,0.0,0.0,0.833485797496997,0.0,0.0,0.0,0.0,0.176047024440046,0.265993548403053,0.182934902098597,0.0,0.0532114798996836,0.0,0.0,0.067256594083955,0.0,0.0,0.291565796622957,0.0,0.0,0.0,0.0,3.702629784955,0.0,0.0,0.0,0.0,18.1861360657563,0.0,0.0,0.0,1.42457242249234,0.0,0.301776791079718,0.0,0.277961042780354,0.0,0.0,0.0,0.164511456907568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461410187172703,0.0,1.62396684750017,0.0,0.165750169233846,0.0,0.0,0.0006901449542941,37.2694785830786,0.0136831443774015,0.0,0.0,0.0,0.1276110588443664,0.0,0.0,1.0120390031422,0.0,1.83664953413169,0.0
SOFT DRINKS-SHANDIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28664605845208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085015391509958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312581727388384,0.0,0.0,0.0,0.0,0.339664970756821,0.0,0.0,0.0,0.0,0.0,0.0,0.0835167897597188,0.0,0.313497059011119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2097643416671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0163908116937,0.0,5.13946141969353,0.0
CHOC CONF-EASTER NOVELTIES,0.0531638937890401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253529271138197,0.0,0.0,0.0,0.0,0.0,1.38196056945882,0.0,0.0112566489393414,0.0,0.0195974336531161,0.0,0.0,0.0,0.0,0.0,21.546926079775837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69084712956722,0.0,0.0,0.0,0.3785899111489,0.0,0.0,0.0,0.0,0.514571242110941,0.37294383473433,0.0138309220173912,1.97911126805277,1.44456080752333,0.0,0.0,0.0102629211322963,0.0,0.0110414551119542,0.281375891882062,0.0,0.0057805648105221,0.0,0.0,0.0153067067198855,0.0,0.0,0.0,0.0,16.5258965589522,0.0,0.0063733141003352,0.145180483848261,3.90169682774233,0.0,0.0061916654205851,0.0,0.014004499773642,0.0,0.0,0.0,0.0,0.0,0.0,0.001448190970108,0.0,0.0,0.0,0.0,0.0,0.634622258162049,0.0535458291403155,1.34537388935376,0.0,0.0,0.0,0.0130990732517145,0.0456933721551513,33.6675933672756,0.0695590267135705,0.0,0.0,0.0,0.0810291142372642,0.0,0.0004547515747819,0.665737442075327,0.0,3.49227336310371,0.0
SUGAR CONF-MINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073078559031683,0.0644690629380533,0.0,0.0,0.0,0.0,0.0,2.57509657601833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36053580209182307,0.0,0.0,0.0,0.0,0.0,0.0011936991919347,0.0,0.0,0.0076003719435477,0.0,0.0,0.0,0.0376198516557391,0.0,0.0,0.0,0.0,0.0,0.0017743207582458,0.0,0.0,0.0,0.0,0.0,0.1100951022748839,0.0,0.0,0.0021738951849344,0.0,0.670075481107154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52661649723081,0.0,0.0,0.0,4.93521147330027,0.0,0.0,0.0,0.0129937314207169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011892170020733,0.0866779020759987,0.0,0.366228773718909,0.0,0.0214409502352374,0.0,48.0540433873241,0.0,0.0,0.0,0.0,0.119305009476482,0.0,0.0,0.778300324318275,0.0,1.12840375780369,0.0
SUGAR CONF-FRUITS,0.0299960076806452,0.0,0.832184334337473,0.0,0.0,0.0,0.0,0.033541714866539,0.0019195105814271,0.172965365616706,0.0,0.401765205559788,0.0853577136527914,0.0,0.0,0.490192283079168,0.0007458602565473,0.244503629832643,0.0065057547750501,0.0756241049902499,0.0077808950588226,0.0021082652997837,0.0,0.0,0.0,0.1858838701851276,0.0,0.022450655524973,0.0105805961207601,0.0,0.0,0.311080533368581,0.0,0.0,0.285752724888187,0.0,0.0,0.034366134744617804,0.959639061375291,0.0,0.0,0.0,0.0,0.2373782013593265,0.257731637490473,0.3926032754107663,0.0003218359535374,0.0194979216474129,0.0985335863768628,0.0,0.49864895182512226,0.0014995654164834,0.0009617561130467,1.3331924733466,0.0,0.641169126133888,0.0,0.0,0.314302142048871,0.0,0.0,0.240875410487096,0.409482724548697,0.773756324022695,0.0471340879720145,0.001838826876694,0.0228000957477474,2.33298532318177,0.0015590733003453,0.0163829620310009,0.0,0.479494055296861,0.169121871246419,0.17398256735172,0.0830141008422432,0.0191624621518103,0.0,0.0,0.0010028162723642,0.0,0.0,0.0,0.0171008707641416,0.0,0.105679817403966,0.124311535657478,0.0945575296913257,0.0,0.0038442621725167,0.0,0.775395596893375,0.0015590733003453,34.9605897641676,0.09321996813474359,0.0,0.0,0.0144475474447291,0.3580701358942073,0.0,0.0019205242760908,3.74633276676951,0.0,1.31345646924892,0.0
SUGAR CONF-LIQUORICE ALLSORTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165679825891719,0.0,0.0593964565209551,0.0,0.0,0.0,0.0,0.0,0.938684207373446,0.0,0.0,0.0,0.0,0.0,0.107982236555128,0.0,0.0,0.0,0.0,0.0,0.0,4.16125303896325,0.0,0.0,0.0,0.0,0.0395669656829669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861881985656244,0.0,1.04545672575012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76839363114946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4829550596399,0.432875371154662,0.0,0.0,0.0,0.312893581381521,0.0,0.0,0.143290827720218,0.0,13.3738581131272,0.0
SUGAR CONF-TOFFEES+FUDGE+ECLRS,0.0244650230254608,0.0,0.162787835770874,0.0,0.0,0.0,0.0,0.0,0.0028411990622104,0.0153987200788926,0.0,0.103678807363801,0.0,0.0,0.0,8.54121409656767,0.0,0.0044034479290012,0.0317143387726762,0.0289989365774253,0.0,0.0,0.0,0.0,0.0,2.457928992054185,0.0,0.384402333959953,0.0030174046761221,0.0,0.0,0.0253684337786567,0.0,0.0,1.2710783794942,0.0,0.0,0.0,0.29632548340735,0.0,0.0,0.0,0.0,0.047645690934852,0.171975226416598,0.112381418104458,0.0569402445519128,0.0117883911085914,0.0,0.0,0.1478888782800612,0.0,0.0,0.32853019229473,0.0,0.081197907406734,0.0,0.0,0.003744178577532,0.0,0.0,0.0,0.0,8.55299460973718,0.0,0.0606876887060783,0.0232892486200432,5.20359115362438,0.0,0.0,0.0,0.0311686187731721,0.0107047558449393,0.0,0.0472414561509527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740232526923473,0.0073426829023993,0.0977836153471513,0.0994661909340258,0.0,0.0,0.108061231293136,0.296955035833398,35.7419855688022,0.018182990654298,0.0,0.0,0.0,0.4827184635181005,0.0,0.0,2.48552904562211,0.0,5.02894845959627,0.0
SUGAR CONF-CANDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCOHOL-BEER BITTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69163968479,0.0,0.0,0.0,0.0,0.0,0.0,0.848652861649362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515108986982859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22778156252558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340342111622067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672342053785963,0.0,0.0,0.33208825992017,0.0,0.0337386932177969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337386932177969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22060371929911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4801151536947,0.0,2.81521876869908,0.0
ALCOHOL-BEER STOUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5161444304091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178213893162757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55853079084294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477026341855905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332542729307936,0.0,0.0,0.0,0.0,0.0,0.22761917047121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3300521665533,0.0,4.99602065694177,0.0
ALCOHOL-BEER LGR >4.3 ABV STGH,0.0,0.0,0.160795406896951,0.0,0.0036986748004096,0.0,0.0,0.0,20.0721487715921,0.0,0.0,0.0114616721845527,0.0213999185235891,0.0,0.0,0.063699399340388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067846731192978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249631007416552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8643740131686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84759999638726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092811111535272,0.0,0.0227728744977363,0.0224829374289569,0.0114504880151248,0.0,0.0,0.0,0.0445697431558748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015234258455163,2.00531566410588,0.0,0.0665336561883688,0.0,3.28780297230033e-05,0.0,0.917369960890229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8677861677928,0.0,0.829390458363712,0.0
